time, tics, freq
24.1012,11293,0.00118098
24.103,11294,0.00118098
24.103,11294,0.00118098
24.103,11295,0.00118098
24.103,11295,0.00118098
24.109,11299,0.00118098
24.109,11299,0.00118098
24.109,11299,0.00118098
24.1142,11306,0.00118098
24.1168,11309,0.00118098
24.1168,11309,0.00118098
24.1245,11317,0.00118098
24.1245,11317,0.00118098
24.1271,11321,0.00118098
24.137,11331,0.00118098
24.137,11331,0.00118098
24.1401,11335,0.00118098
24.1401,11335,0.00118098
24.147,11344,0.00118098
24.1531,11348,0.00118098
24.171,11368,0.00118098
24.1764,11373,0.00118098
24.1816,11377,0.00118098
24.1868,11383,0.00118098
24.1868,11383,0.00118098
24.192,11389,0.00118098
24.192,11389,0.00118098
24.1946,11390,0.00118098
24.1972,11391,0.00118098
24.2024,11395,0.00118098
24.2154,11408,0.00118098
24.2232,11415,0.00118098
24.2232,11415,0.00118098
24.2258,11419,0.00118098
24.2258,11419,0.00118098
24.2335,11429,0.00118098
24.2387,11433,0.00118098
24.2387,11433,0.00118098
24.2413,11435,0.00118098
24.2465,11441,0.00118098
24.2465,11441,0.00118098
24.2543,11450,0.00118098
24.2543,11450,0.00118098
24.2568,11453,0.00118098
24.2594,11456,0.00118098
24.2646,11460,0.00118098
24.2724,11469,0.00118098
24.2724,11469,0.00118098
24.275,11471,0.00118098
24.275,11471,0.00118098
24.275,11471,0.00118098
24.275,11471,0.00118098
24.275,11471,0.00118098
24.275,11472,0.00118098
24.2803,11476,0.00118098
24.2803,11476,0.00118098
24.2907,11486,0.00118098
24.2933,11489,0.00118098
24.2933,11489,0.00118098
24.3063,11499,0.00118098
24.3089,11502,0.00118098
24.3115,11505,0.00118098
24.3115,11505,0.00118098
24.316,11510,0.00118098
24.3219,11511,0.00118098
24.3219,11511,0.00118098
24.3245,11514,0.00118098
24.34,11529,0.00118098
24.34,11529,0.00118098
24.34,11529,0.00118098
24.3478,11536,0.00118098
24.353,11540,0.00118098
24.353,11540,0.00118098
24.353,11541,0.00118098
24.3633,11547,0.00118098
24.3711,11554,0.00118098
24.3763,11560,0.00118098
24.3945,11577,0.00118098
24.397,11580,0.00118098
24.3997,11582,0.00118098
24.3997,11582,0.00118098
24.407,11588,0.00118098
24.407,11588,0.00118098
24.41,11591,0.00118098
24.4178,11600,0.00118098
24.42,11602,0.00118098
24.42,11604,0.00118098
24.423,11604,0.00118098
24.423,11604,0.00118098
24.4256,11606,0.00118098
24.4308,11612,0.00118098
24.443,11624,0.00118098
24.443,11624,0.00118098
24.443,11624,0.00118098
24.4464,11628,0.00118098
24.449,11630,0.00118098
24.449,11630,0.00118098
24.449,11631,0.00118098
24.4541,11634,0.00118098
24.4541,11634,0.00118098
24.4567,11635,0.00118098
24.4593,11638,0.00118098
24.4593,11638,0.00118098
24.461,11639,0.00118098
24.461,11639,0.00118098
24.4671,11647,0.00118098
24.4671,11647,0.00118098
24.4749,11653,0.00118098
24.4905,11666,0.00118098
24.4905,11666,0.00118098
24.4931,11669,0.00118098
24.4931,11669,0.00118098
24.5008,11683,0.00118098
24.506,11691,0.00118098
24.506,11691,0.00118098
24.5112,11699,0.00118098
24.5112,11699,0.00118098
24.5164,11704,0.00118098
24.5216,11710,0.00118098
24.5216,11710,0.00118098
24.5242,11712,0.00118098
24.5267,11716,0.00118098
24.5293,11720,0.00118098
24.5371,11732,0.00118098
24.5371,11732,0.00118098
24.5397,11735,0.00118098
24.5501,11747,0.00118098
24.5552,11754,0.00118098
24.5578,11758,0.00118098
24.5656,11765,0.00118098
24.5656,11765,0.00118098
24.5708,11771,0.00118098
24.5734,11771,0.00118098
24.576,11773,0.00118098
24.5812,11780,0.00118098
24.5838,11783,0.00118098
24.5838,11783,0.00118098
24.586,11785,0.00118098
24.589,11788,0.00118098
24.589,11788,0.00118098
24.5915,11791,0.00118098
24.5915,11791,0.00118098
24.5941,11793,0.00118098
24.596,11794,0.00118098
24.596,11796,0.00118098
24.5993,11798,0.00118098
24.5993,11798,0.00118098
24.6071,11804,0.00118098
24.6071,11804,0.00118098
24.6123,11808,0.00118098
24.6123,11808,0.00118098
24.6175,11813,0.00118098
24.6175,11813,0.00118098
24.62,11816,0.00118098
24.62,11816,0.00118098
24.6226,11820,0.00118098
24.625,11823,0.00118098
24.625,11823,0.00118098
24.625,11824,0.00118098
24.6304,11831,0.00118098
24.6304,11831,0.00118098
24.633,11831,0.00118098
24.633,11831,0.00118098
24.633,11831,0.00118098
24.6382,11836,0.00118098
24.6382,11836,0.00118098
24.6434,11842,0.00118098
24.6434,11842,0.00118098
24.6485,11849,0.00118098
24.6719,11868,0.00118098
24.674,11871,0.00118098
24.6771,11875,0.00118098
24.6771,11875,0.00118098
24.6797,11877,0.00118098
24.703,11900,0.00118098
24.7056,11902,0.00118098
24.7056,11902,0.00118098
24.7108,11907,0.00118098
24.716,11914,0.00118098
24.716,11914,0.00118098
24.716,11915,0.00118098
24.7186,11917,0.00118098
24.7264,11924,0.00118098
24.729,11927,0.00118098
24.729,11927,0.00118098
24.729,11927,0.00118098
24.7315,11928,0.00118098
24.7341,11929,0.00118098
24.7471,11941,0.00118098
24.7523,11948,0.00118098
24.7574,11953,0.00118098
24.7574,11953,0.00118098
24.7653,11962,0.00118098
24.7731,11969,0.00118098
24.7731,11969,0.00118098
24.7757,11973,0.00118098
24.7757,11973,0.00118098
24.783,11979,0.00118098
24.7861,11981,0.00118098
24.7861,11981,0.00118098
24.7938,11987,0.00118098
24.799,11994,0.00118098
24.799,11994,0.00118098
24.8042,11998,0.00118098
24.8042,11998,0.00118098
24.8068,12001,0.00118098
24.8068,12001,0.00118098
24.8094,12004,0.00118098
24.8094,12004,0.00118098
24.812,12007,0.00118098
24.812,12007,0.00118098
24.8146,12010,0.00118098
24.8198,12017,0.00118098
24.8198,12017,0.00118098
24.8249,12019,0.00118098
24.8275,12021,0.00118098
24.8301,12024,0.00118098
24.8301,12024,0.00118098
24.832,12025,0.00118098
24.832,12026,0.00118098
25.4913,12027,0.00118098
25.4913,12027,0.00118098
25.4939,12028,0.00118098
25.4965,12029,0.00118098
25.4991,12029,0.00118098
25.4991,12029,0.00118098
25.5119,12029,0.00118098
25.5171,12029,0.00118098
25.5171,12029,0.00118098
25.5196,12028,0.00118098
25.5196,12028,0.00118098
25.5222,12028,0.00118098
25.5248,12027,0.00118098
25.5273,12028,0.00118098
25.5299,12027,0.00118098
25.5299,12027,0.00118098
25.5325,12026,0.00118098
25.5402,12026,0.00118098
25.5453,12026,0.00118098
25.5479,12027,0.00118098
25.553,12027,0.00118098
25.5556,12028,0.00118098
25.5556,12028,0.00118098
25.5582,12029,0.00118098
25.5633,12028,0.00118098
25.5659,12027,0.00118098
25.5659,12027,0.00118098
25.5684,12026,0.00118098
25.571,12025,0.00118098
25.5787,12024,0.00118098
25.5787,12024,0.00118098
25.583,12024,0.00118098
25.5864,12025,0.00118098
25.5864,12025,0.00118098
25.589,12027,0.00118098
25.5941,12031,0.00118098
25.5966,12032,0.00118098
25.5992,12032,0.00118098
25.6043,12033,0.00118098
25.6095,12033,0.00118098
25.612,12033,0.00118098
25.612,12033,0.00118098
25.6146,12031,0.00118098
25.6146,12031,0.00118098
25.6172,12030,0.00118098
25.6223,12030,0.00118098
25.624,12030,0.00118098
25.624,12030,0.00118098
25.6351,12027,0.00118098
25.6351,12027,0.00118098
25.6377,12028,0.00118098
25.6377,12028,0.00118098
25.6403,12030,0.00118098
25.6428,12029,0.00118098
25.648,12030,0.00118098
25.648,12030,0.00118098
25.6506,12031,0.00118098
25.6557,12031,0.00118098
25.6557,12031,0.00118098
25.6608,12032,0.00118098
25.6634,12031,0.00118098
25.6685,12033,0.00118098
25.6711,12033,0.00118098
25.6711,12033,0.00118098
25.6736,12033,0.00118098
25.683,12031,0.00118098
25.683,12031,0.00118098
25.6865,12031,0.00118098
25.6865,12031,0.00118098
25.689,12031,0.00118098
25.6916,12032,0.00118098
25.7019,12031,0.00118098
25.7121,12030,0.00118098
25.7173,12029,0.00118098
25.7224,12031,0.00118098
25.725,12032,0.00118098
25.725,12031,0.00118098
25.7275,12032,0.00118098
25.7327,12033,0.00118098
25.7327,12033,0.00118098
25.7404,12032,0.00118098
25.7429,12032,0.00118098
25.7429,12032,0.00118098
25.7481,12030,0.00118098
25.7532,12031,0.00118098
25.7635,12030,0.00118098
25.766,12029,0.00118098
25.766,12029,0.00118098
25.7686,12029,0.00118098
25.7712,12031,0.00118098
25.7737,12030,0.00118098
25.7789,12030,0.00118098
25.7789,12030,0.00118098
25.7814,12029,0.00118098
25.7814,12029,0.00118098
25.784,12029,0.00118098
25.786,12029,0.00118098
25.786,12029,0.00118098
25.786,12029,0.00118098
25.7917,12028,0.00118098
25.794,12029,0.00118098
25.794,12029,0.00118098
25.802,12030,0.00118098
25.802,12030,0.00118098
25.802,12030,0.00118098
25.8071,12030,0.00118098
25.8097,12031,0.00118098
25.8097,12031,0.00118098
25.814,12031,0.00118098
25.8174,12030,0.00118098
25.8174,12030,0.00118098
25.8199,12030,0.00118098
25.8225,12029,0.00118098
25.8225,12029,0.00118098
25.8276,12030,0.00118098
25.8302,12030,0.00118098
25.8327,12029,0.00118098
25.8327,12029,0.00118098
25.8353,12029,0.00118098
25.8353,12029,0.00118098
25.84,12031,0.00118098
25.84,12031,0.00118098
25.84,12031,0.00118098
25.84,12031,0.00118098
25.843,12031,0.00118098
25.843,12031,0.00118098
25.843,12031,0.00118098
25.8456,12031,0.00118098
25.8481,12031,0.00118098
25.8481,12031,0.00118098
25.8507,12031,0.00118098
25.8533,12030,0.00118098
25.8558,12030,0.00118098
25.861,12031,0.00118098
25.861,12031,0.00118098
25.861,12031,0.00118098
25.8635,12031,0.00118098
25.8661,12032,0.00118098
25.8661,12032,0.00118098
25.868,12033,0.00118098
25.868,12033,0.00118098
25.868,12033,0.00118098
25.868,12033,0.00118098
25.8738,12033,0.00118098
25.8789,12033,0.00118098
25.8815,12032,0.00118098
25.8815,12031,0.00118098
25.884,12032,0.00118098
25.884,12032,0.00118098
25.8866,12032,0.00118098
25.891,12033,0.00118098
25.891,12033,0.00118098
25.891,12033,0.00118098
25.891,12033,0.00118098
25.891,12033,0.00118098
25.8943,12032,0.00118098
25.8969,12032,0.00118098
25.8995,12032,0.00118098
25.902,12032,0.00118098
25.902,12032,0.00118098
25.902,12033,0.00118098
25.9046,12034,0.00118098
25.9123,12035,0.00118098
25.92,12034,0.00118098
25.9225,12034,0.00118098
25.9277,12035,0.00118098
25.93,12036,0.00118098
25.93,12036,0.00118098
25.932,12035,0.00118098
25.932,12035,0.00118098
25.932,12035,0.00118098
25.9533,12038,0.00118098
25.9559,12038,0.00118098
25.961,12038,0.00118098
25.961,12038,0.00118098
25.961,12038,0.00118098
25.963,12038,0.00118098
25.963,12038,0.00118098
25.966,12038,0.00118098
25.966,12038,0.00118098
25.968,12038,0.00118098
25.968,12038,0.00118098
25.968,12038,0.00118098
25.968,12038,0.00118098
25.9739,12039,0.00118098
25.9765,12039,0.00118098
25.9817,12037,0.00118098
25.9817,12037,0.00118098
25.9843,12039,0.00118098
25.9869,12038,0.00118098
25.9869,12038,0.00118098
25.9894,12038,0.00118098
25.992,12036,0.00118098
25.9945,12035,0.00118098
25.9945,12035,0.00118098
26.0022,12034,0.00118098
26.0073,12034,0.00118098
26.0099,12034,0.00118098
26.0125,12035,0.00118098
26.015,12034,0.00118098
26.015,12034,0.00118098
26.015,12034,0.00118098
26.0176,12034,0.00118098
26.0227,12037,0.00118098
26.0278,12037,0.00118098
26.033,12037,0.00118098
26.033,12037,0.00118098
26.0355,12036,0.00118098
26.0406,12036,0.00118098
26.0432,12036,0.00118098
26.0432,12036,0.00118098
26.0483,12035,0.00118098
26.05,12035,0.00118098
26.05,12034,0.00118098
26.05,12035,0.00118098
26.05,12034,0.00118098
26.05,12034,0.00118098
26.05,12035,0.00118098
26.056,12035,0.00118098
26.056,12034,0.00118098
26.074,12036,0.00118098
26.074,12036,0.00118098
26.074,12035,0.00118098
26.0765,12036,0.00118098
26.0765,12036,0.00118098
26.079,12036,0.00118098
26.0868,12034,0.00118098
26.0894,12034,0.00118098
26.0919,12034,0.00118098
26.0945,12033,0.00118098
26.0971,12033,0.00118098
26.099,12033,0.00118098
26.099,12033,0.00118098
26.1022,12034,0.00118098
26.1022,12034,0.00118098
26.1048,12035,0.00118098
26.1073,12034,0.00118098
26.1099,12034,0.00118098
26.1125,12035,0.00118098
26.115,12035,0.00118098
26.1278,12037,0.00118098
26.1304,12037,0.00118098
26.1355,12038,0.00118098
26.1381,12038,0.00118098
26.1458,12039,0.00118098
26.1458,12039,0.00118098
26.1483,12039,0.00118098
26.1509,12039,0.00118098
26.1535,12039,0.00118098
26.156,12039,0.00118098
26.156,12039,0.00118098
26.1586,12040,0.00118098
26.174,12039,0.00118098
26.174,12039,0.00118098
26.174,12039,0.00118098
26.174,12039,0.00118098
26.1817,12040,0.00118098
26.1842,12039,0.00118098
26.1893,12038,0.00118098
26.1919,12038,0.00118098
26.1945,12038,0.00118098
26.197,12038,0.00118098
26.197,12038,0.00118098
26.1996,12038,0.00118098
26.1996,12038,0.00118098
26.2176,12036,0.00118098
26.227,12034,0.00118098
26.233,12033,0.00118098
26.243,12032,0.00118098
26.2458159999999,12031,0.00118098
26.2483,12031,0.00118098
26.2766,12026,0.00118098
26.2868,12027,0.00118098
26.315,12027,0.00118098
26.3227,12028,0.00118098
26.3278,12030,0.00118098
26.3304,12029,0.00118098
26.333,12029,0.00118098
26.3355,12029,0.00118098
26.3432,12029,0.00118098
26.3509,12028,0.00118098
26.3535,12028,0.00118098
26.3612,12028,0.00118098
26.3714,12027,0.00118098
26.3765,12027,0.00118098
26.3945,12028,0.00118098
26.3945,12028,0.00118098
26.4,12027,0.00118098
26.4,12029,0.00118098
26.4022,12029,0.00118098
26.4124,12026,0.00118098
26.4201,12026,0.00118098
26.433,12025,0.00118098
26.433,12026,0.00118098
26.433,12026,0.00118098
26.433,12026,0.00118098
26.4381,12026,0.00118098
26.4432,12027,0.00118098
26.4484,12026,0.00118098
26.451,12026,0.00118098
26.451,12026,0.00118098
26.4536,12024,0.00118098
26.4638,12027,0.00118098
26.4895,12027,0.00118098
26.51,12028,0.00118098
26.51,12029,0.00118098
26.51,12029,0.00118098
26.5202,12029,0.00118098
26.5305,12030,0.00118098
26.5356,12031,0.00118098
26.545,12031,0.00118098
26.5485,12032,0.00118098
26.563,12030,0.00118098
26.5664,12031,0.00118098
26.5767,12031,0.00118098
26.5767,12031,0.00118098
26.5972,12032,0.00118098
26.61,12030,0.00118098
26.61,12031,0.00118098
26.6151,12031,0.00118098
26.6485,12028,0.00118098
26.6664,12028,0.00118098
26.669,12029,0.00118098
26.6715,12028,0.00118098
26.6741,12029,0.00118098
26.6997,12026,0.00118098
26.7049,12026,0.00118098
26.7151,12025,0.00118098
26.71,12024,0.00118098
26.7387,12025,0.001062882
26.7433,12024,0.001062882
26.755,12024,0.001062882
26.755,12024,0.001062882
26.7736,12024,0.001062882
26.7759,12025,0.001062882
26.7782,12024,0.001062882
26.7806,12025,0.001062882
26.7852,12027,0.001062882
26.7945,12029,0.001062882
26.7968,12029,0.001062882
26.8015,12029,0.001062882
26.8085,12028,0.001062882
26.8131,12027,0.001062882
26.8154,12027,0.001062882
26.8201,12027,0.001062882
26.8271,12026,0.001062882
26.831,12027,0.001062882
26.848,12027,0.001062882
26.848,12027,0.001062882
26.8527,12027,0.001062882
26.8573,12028,0.001062882
26.8643,12027,0.001062882
26.8783,12027,0.001062882
26.8806,12028,0.001062882
26.9063,12031,0.001062882
26.9086,12031,0.001062882
26.9086,12031,0.001062882
26.9156,12031,0.001062882
26.9342,12031,0.001062882
26.9342,12031,0.001062882
26.9458,12030,0.001062882
26.9482,12030,0.001062882
26.9482,12030,0.001062882
26.95,12029,0.001062882
26.9528,12030,0.001062882
26.9621,12030,0.001062882
26.9691,12029,0.001062882
26.9714,12030,0.001062882
26.9877,12028,0.001062882
26.9924,12027,0.001062882
26.9947,12027,0.001062882
26.9971,12027,0.001062882
27.004,12027,0.001062882
27.011,12027,0.001062882
27.018,12027,0.001062882
27.0203,12028,0.001062882
27.0227,12028,0.001062882
27.032,12025,0.001062882
27.0482,12023,0.001062882
27.0599,12024,0.001062882
27.0762,12024,0.001062882
27.0808,12024,0.001062882
27.0832,12024,0.001062882
27.1088,12025,0.001062882
27.1181,12023,0.001062882
27.12,12022,0.001062882
27.12,12022,0.001062882
27.125,12022,0.001062882
27.1297,12023,0.001062882
27.132,12023,0.001062882
27.132,12023,0.001062882
27.132,12023,0.001062882
27.1367,12025,0.001062882
27.1367,12025,0.001062882
27.1413,12023,0.001062882
27.1436,12023,0.001062882
27.1529,12024,0.001062882
27.1576,12024,0.001062882
27.1669,12023,0.001062882
27.1692,12023,0.001062882
27.1739,12023,0.001062882
27.1762,12022,0.001062882
27.1809,12022,0.001062882
27.1902,12022,0.001062882
27.1972,12022,0.001062882
27.2111,12023,0.001062882
27.2134,12023,0.001062882
27.2181,12026,0.001062882
27.2367,12023,0.001062882
27.239,12021,0.001062882
27.246,12022,0.001062882
27.246,12022,0.001062882
27.2484289999999,12023,0.001062882
27.2507,12023,0.001062882
27.253,12022,0.001062882
27.2623,12021,0.001062882
27.2623,12021,0.001062882
27.2693,12022,0.001062882
27.2879,12018,0.001062882
27.2902,12018,0.001062882
27.2926,12019,0.001062882
27.2972,12018,0.001062882
27.3089,12018,0.001062882
27.3182,12020,0.001062882
27.3206,12019,0.001062882
27.3275,12020,0.001062882
27.3345,12020,0.001062882
27.3392,12019,0.001062882
27.3438,12018,0.001062882
27.3438,12018,0.001062882
27.3462,12018,0.001062882
27.3485,12018,0.001062882
27.3485,12018,0.001062882
27.3508,12017,0.001062882
27.3601,12019,0.001062882
27.3601,12019,0.001062882
27.3717,12019,0.001062882
27.3741,12019,0.001062882
27.381,12019,0.001062882
27.381,12019,0.001062882
27.3834,12017,0.001062882
27.3857,12017,0.001062882
27.39,12017,0.001062882
27.39,12017,0.001062882
27.39,12016,0.001062882
27.39,12016,0.001062882
27.395,12016,0.001062882
27.395,12016,0.001062882
27.395,12016,0.001062882
27.402,12015,0.001062882
27.402,12015,0.001062882
27.4113,12015,0.001062882
27.4183,12013,0.001062882
27.4252,12012,0.001062882
27.4252,12012,0.001062882
27.4275,12012,0.001062882
27.4345,12010,0.001062882
27.439,12011,0.001062882
27.439,12011,0.001062882
27.4462,12010,0.001062882
27.45,12011,0.001062882
27.4717,12010,0.001062882
27.478,12009,0.001062882
27.4835,12008,0.001062882
27.5161,12006,0.001062882
27.5161,12006,0.001062882
27.523,12007,0.001062882
27.5254,12006,0.001062882
27.5347,12007,0.001062882
27.544,12009,0.001062882
27.544,12010,0.001062882
27.5463,12009,0.001062882
27.5533,12008,0.001062882
27.5556,12009,0.001062882
27.5579,12009,0.001062882
27.5626,12008,0.001062882
27.5742,12007,0.001062882
27.578,12006,0.001062882
27.5858,12005,0.001062882
27.5905,12006,0.001062882
27.5928,12007,0.001062882
27.5928,12007,0.001062882
27.5951,12007,0.001062882
27.5998,12007,0.001062882
27.5998,12007,0.001062882
27.6021,12007,0.001062882
27.6044,12007,0.001062882
27.6091,12008,0.001062882
27.611459,12008,0.001062882
27.6137,12008,0.001062882
27.63,12004,0.001062882
27.63,12004,0.001062882
27.6533,12001,0.001062882
27.655,12001,0.001062882
27.655,12001,0.001062882
27.6789,12001,0.001062882
27.6836,12001,0.001062882
27.6929,12000,0.001062882
27.695,12000,0.001062882
27.695,12000,0.001062882
27.6975,12001,0.001062882
27.7,12000,0.001062882
27.7,12000,0.001062882
27.7,12000,0.001062882
27.7,11999,0.001062882
27.7,11998,0.001062882
27.7,11997,0.001062882
27.7,11995,0.001062882
27.7115,11997,0.001062882
27.739,11995,0.001062882
27.741,11994,0.001062882
27.741,11994,0.001062882
27.7535,11992,0.001062882
27.7558,11992,0.001062882
27.779,11990,0.001062882
27.7814,11989,0.001062882
27.7884,11989,0.001062882
27.793,11990,0.001062882
27.7977,11989,0.001062882
27.8,11990,0.001062882
27.8,11992,0.001062882
27.8,11992,0.001062882
27.8047,11992,0.001062882
27.8093,11992,0.001062882
27.8117,11992,0.001062882
27.8186,11991,0.001062882
27.8256,11991,0.001062882
27.8372,11993,0.001062882
27.8419,11995,0.001062882
27.8465,11996,0.001062882
27.8489,11995,0.001062882
27.8535,11993,0.001062882
27.8558,11992,0.001062882
27.86519,11992,0.001062882
27.8814,11991,0.001062882
27.8838,11990,0.001062882
27.8954,11990,0.001062882
27.9024,11988,0.001062882
27.9047,11987,0.001062882
27.9047,11988,0.001062882
27.907,11988,0.001062882
27.907,11988,0.001062882
27.9094,11987,0.001062882
27.921,11988,0.001062882
27.9256,11988,0.001062882
27.9256,11988,0.001062882
27.9326,11987,0.001062882
27.9349,11987,0.001062882
27.9373,11988,0.001062882
27.9419,11987,0.001062882
27.9443,11987,0.001062882
27.9489,11986,0.001062882
27.9536,11986,0.001062882
27.958,11986,0.001062882
27.958,11987,0.001062882
27.9629,11986,0.001062882
27.97,11985,0.001062882
27.97,11986,0.001062882
27.9815,11985,0.001062882
27.9861,11985,0.001062882
27.9885,11985,0.001062882
27.9885,11985,0.001062882
27.9908,11985,0.001062882
27.9908,11985,0.001062882
28.0024,11981,0.001062882
28.0024,11981,0.001062882
28.0094,11983,0.001062882
28.0164,11984,0.001062882
28.0187,11984,0.001062882
28.021,11985,0.001062882
28.021,11984,0.001062882
28.0233,11983,0.001062882
28.0326,11981,0.001062882
28.037,11980,0.001062882
28.0443,11979,0.001062882
28.0466,11980,0.001062882
28.0676,11977,0.001062882
28.0676,11977,0.001062882
28.07,11976,0.001062882
28.0815,11977,0.001062882
28.0862,11977,0.001062882
28.0932,11977,0.001062882
28.1002,11978,0.001062882
28.1002,11978,0.001062882
28.1048,11978,0.001062882
28.1071,11979,0.001062882
28.1165,11981,0.001062882
28.1211,11981,0.001062882
28.1327,11978,0.001062882
28.1398,11977,0.001062882
28.1445,11976,0.001062882
28.1445,11976,0.001062882
28.1468,11977,0.001062882
28.1492,11977,0.001062882
28.151,11976,0.001062882
28.1561,11977,0.001062882
28.1585,11976,0.001062882
28.1654,11978,0.001062882
28.1678,11977,0.001062882
28.17,11978,0.001062882
28.17,11978,0.001062882
28.1724,11978,0.001062882
28.1817,11977,0.001062882
28.2027,11978,0.001062882
28.2027,11978,0.001062882
28.2073,11978,0.001062882
28.2097,11979,0.001062882
28.2143,11980,0.001062882
28.235,11985,0.001062882
28.2423,11984,0.001062882
28.2469,11984,0.001062882
28.2562,11983,0.001062882
28.2586,11983,0.001062882
28.2609,11983,0.001062882
28.2679,11983,0.001062882
28.3121,11984,0.001062882
28.3214,11983,0.001062882
28.3238,11984,0.001062882
28.3284,11984,0.001062882
28.33777,11982,0.001062882
28.34,11982,0.001062882
28.34,11982,0.001062882
28.34,11981,0.001062882
28.3447,11981,0.001062882
28.3447,11981,0.001062882
28.3564,11983,0.001062882
28.3587,11982,0.001062882
28.36,11982,0.001062882
28.36,11982,0.001062882
28.36,11982,0.001062882
28.361,11982,0.001062882
28.361,11981,0.001062882
28.3633,11982,0.001062882
28.368,11982,0.001062882
28.3703,11982,0.001062882
28.3866,11981,0.001062882
